wavelength,relint
821.26,7.0
821.335,7.0
822.926,5.0
823.558,0.0
823.857,7.0
824.11,8.0
825.285,0.0
826.367,9.0
826.732,15.0
826.732,15.0
826.732,15.0
826.732,15.0
826.732,15.0
827.62,0.0
827.869,0.0
830.541,4.0
830.541,4.0
830.541,4.0
831.138,4.0
831.671,3.0
833.854,10.0
835.845,2.0
839.42,12.0
840.615,8.0
846.687,20.0
850.405,0.0
850.588,7.0
851.64,5.0
852.703,6.0
853.226,1.0
854.489,5.0
856.35,2.0
856.624,5.0
857.353,1.0
858.405,6.0
860.575,3.0
861.106,0.0
861.879,2.0
862.535,4.0
866.279,3.0
869.985,5.0
870.33,3.0
873.124,3.0
874.599,2.0
879.528,2.0
880.125,3.0
880.125,3.0
888.771,0.0
891.695,3.0
893.121,0.0
893.806,1.0
893.806,1.0
901.71,3.0
902.405,0.0
908.14,2.0
919.352,1.0
927.112,1.0
