wavelength,relint
433.1176,12.0
433.1468,6.0
433.1862,11.0
433.2707,11.0
433.4029,6.0
433.4186,9.0
433.5362,6.0
433.6862,17.0
434.0328,12.0
434.2004,15.0
434.2813,6.0
434.2813,6.0
434.4375,12.0
434.4958,6.0
434.556,19.0
434.6159,5.0
434.7223,10.0
434.7223,10.0
434.742,19.0
434.9426,23.0
435.1262,21.0
435.3594,12.0
435.4178,4.0
435.7252,10.0
435.7252,10.0
435.7252,10.0
435.8451,7.0
435.9392,7.0
436.653,9.0
436.6892,20.0
436.9275,13.0
437.1618,11.0
437.4295,9.0
437.8027,8.0
437.8427,9.0
437.8427,9.0
439.5942,15.0
439.7855,4.0
440.495,7.0
440.5987,8.0
441.4905,27.0
441.6974,25.0
443.5506,7.0
444.3007,15.0
444.3516,8.0
444.6809,6.0
444.6809,6.0
444.7673,5.0
444.8186,16.0
445.2375,18.0
446.5417,17.0
446.6241,15.0
446.6415,7.0
446.7475,13.0
446.7921,15.0
446.9373,17.0
447.7904,12.0
448.7716,7.0
448.8196,3.0
448.8196,3.0
448.9462,11.0
449.1227,13.0
456.3178,4.0
459.0972,22.0
459.596,7.0
459.6175,20.0
460.2128,12.0
460.3228,3.0
460.9442,14.0
461.0203,12.0
461.107,3.0
461.3137,7.0
461.3681,8.0
462.1272,6.0
463.8855,20.0
464.18104,22.0
464.3386,3.0
464.7803,4.0
464.7803,4.0
464.91348,24.0
465.08394,20.0
466.16332,21.0
466.9266,5.0
466.9427,5.0
467.37322,14.0
467.6235,20.0
467.7068,8.0
468.0583,2.0
469.0896,6.0
469.1416,9.0
469.3195,4.0
469.6347,12.0
469.6347,12.0
469.8446,6.0
469.9003,15.0
469.922,17.0
470.1184,11.0
470.1708,5.0
470.3163,14.0
470.5352,21.0
470.7484,3.0
470.7811,4.0
471.0012,16.0
474.1707,10.0
475.1271,14.0
475.2681,9.0
477.3782,4.0
477.4059,3.0
484.3366,8.0
484.4913,8.0
485.6395,11.0
485.6758,13.0
486.0968,12.0
486.4879,11.0
487.152,15.0
487.2005,6.0
489.0858,15.0
490.6833,19.0
492.4531,21.0
494.1069,18.0
494.2999,20.0
495.5705,14.0
504.1976,2.0
507.08,3.0
509.092,2.0
511.03,6.0
515.9942,15.0
517.5896,12.0
519.0496,14.0
520.665,20.0
532.2525,2.0
534.4104,2.0
537.4351,6.0
537.7568,5.0
537.9352,7.0
538.1772,1.0
539.2611,10.0
540.9203,1.0
541.5772,5.0
542.3639,1.0
546.104,2.0
558.3232,10.0
561.1061,5.0
561.3472,6.0
575.3917,5.0
576.1008,11.0
581.0243,9.0
584.6232,11.0
590.3078,4.0
608.1224,4.0
610.3386,7.0
611.2987,7.0
615.2566,8.0
619.7922,1.0
621.425,9.0
635.7961,4.0
645.7047,2.0
645.7806,2.0
645.7806,2.0
645.7806,2.0
647.1424,6.0
647.1424,6.0
647.3891,1.0
647.5274,6.0
647.791,10.0
648.3979,12.0
648.5093,7.0
648.6461,7.0
649.1924,11.0
649.8416,7.0
650.0828,4.0
650.141,7.0
650.2187,4.0
650.245,5.0
650.6027,7.0
650.9711,8.0
651.0752,13.0
653.5828,3.0
653.7557,3.0
653.9369,4.0
655.0144,16.0
655.0598,4.0
655.1757,4.0
655.4619,3.0
655.5845,7.0
655.6068,4.0
655.6068,4.0
655.6068,4.0
656.0369,7.0
656.0369,7.0
656.5283,20.0
657.11,18.0
658.9006,6.0
662.7385,17.0
664.1054,24.0
664.635,4.0
665.2563,4.0
666.6667,13.0
667.7862,12.0
671.7751,15.0
672.1398,26.0
677.4973,9.0
684.6813,11.0
686.9485,11.0
688.4911,11.0
689.5109,22.0
690.6443,19.0
690.7872,15.0
691.0562,19.0
692.2355,6.0
693.6019,5.0
708.3975,11.0
711.0083,16.0
712.8885,13.0
714.4478,12.0
715.1087,12.0
715.609,11.0
716.7833,7.0
718.2091,6.0
720.2206,9.0
722.9142,16.0
725.2717,12.0
725.9282,10.0
726.763,9.0
727.7438,12.0
727.8258,10.0
728.0257,11.0
728.7894,10.0
729.2129,9.0
729.2962,11.0
729.631,14.0
729.8112,5.0
730.417,7.0
731.3114,1.0
731.8987,10.0
734.6367,7.0
734.6895,9.0
735.5362,4.0
736.1647,3.0
736.3046,2.0
736.4935,3.0
736.7694,5.0
736.9017,1.0
